id,c_availableForInStorePickup,c_boldMetric,c_brimAvailable,c_care,c_cloudinaryImageObjectCache,c_cloudinaryUpdatedAt,c_color,c_colorName,c_countryOfOrigin,c_customBulletPoints,c_customImageURL,c_defaultVariationOverride,c_fabricComposition,c_fabricTechnology,c_fill,c_fit,c_fsProductDescriptionShort,c_fsProductName,c_gender,c_isFinalSale,c_length,c_lengthDescription,c_lifetimewarranty,c_modelInformation,c_orderable,c_productHrefLang,c_productOrigin,c_productType,c_shippingClass,c_size,c_sizeRecommendation,c_smartSKU,c_style,c_tei,c_unisex,c_variationAttributes,c_primaryCategoryId,c_url,c_comingSoon,c_isComingSoon,c_disc,c_fsTrim,c_fur,c_cimulateTags,c_collectionCategoryID,c_collectionHoodTrimID,c_coreResetProgram,c_fsFit,c_isNewColor,c_persona,c_badge,c_enableVideoSlide,c_bvAverageRating,c_bvRatingRange,c_bvReviewCount,c_enableOVOPurchaseLimit,c_features,c_globalCountrySelector,c_googleCustomLabel0,c_googleCustomLabel1,c_googleCustomLabel2,c_modelHeight,c_modelSize,c_productCategory,c_productComposition,c_productLine,c_profitMargin,c_shippingBoxSize,c_shippingBoxWeight,c_waterResistance
699363331700,False,False,False,Machine Wash Cold (30°C). Do Not Bleach. Tumble Dry Low. Do Not Iron. Do Not Dry Clean,"{""1275UCD_9061_p"":{""public_id"":""product-image/1275UCD_9061_p"",""filename"":""1275UCD_9061_p"",""format"":""jpg"",""folder"":""product-image"",""version"":1731658929,""resource_type"":""image"",""type"":""upload""},""1275UCD_9061_o"":{""public_id"":""product-image/1275UCD_9061_o"",""filename"":""1275UCD_9061_o"",""format"":""jpg"",""folder"":""product-image"",""version"":1731658928,""resource_type"":""image"",""type"":""upload""},""1275UCD_9061_fsph"":{""public_id"":""product-image/1275UCD_9061_fsph"",""filename"":""1275UCD_9061_fsph"",""format"":""jpg"",""folder"":""product-image"",""version"":1731658927,""resource_type"":""image"",""type"":""upload""},""1275UCD_9061_e"":{""public_id"":""product-image/1275UCD_9061_e"",""filename"":""1275UCD_9061_e"",""format"":""jpg"",""folder"":""product-image"",""version"":1731658925,""resource_type"":""image"",""type"":""upload""},""1275UCD_9061_d"":{""public_id"":""product-image/1275UCD_9061_d"",""filename"":""1275UCD_9061_d"",""format"":""jpg"",""folder"":""product-image"",""version"":1731658924,""resource_type"":""image"",""type"":""upload""},""1275UCD_9061_c"":{""public_id"":""product-image/1275UCD_9061_c"",""filename"":""1275UCD_9061_c"",""format"":""jpg"",""folder"":""product-image"",""version"":1731658922,""resource_type"":""image"",""type"":""upload""},""1275UCD_9061_b"":{""public_id"":""product-image/1275UCD_9061_b"",""filename"":""1275UCD_9061_b"",""format"":""jpg"",""folder"":""product-image"",""version"":1731658921,""resource_type"":""image"",""type"":""upload""},""1275UCD_9061_a"":{""public_id"":""product-image/1275UCD_9061_a"",""filename"":""1275UCD_9061_a"",""format"":""jpg"",""folder"":""product-image"",""version"":1731658920,""resource_type"":""image"",""type"":""upload""},""1275UCD_9061"":{""public_id"":""product-image/1275UCD_9061"",""filename"":""1275UCD_9061"",""format"":""jpg"",""folder"":""product-image"",""version"":1732115639,""resource_type"":""image"",""type"":""upload""}}",2024-12-13T15:21:33.000Z,9061,Black,CA,"<ul><li>Regular fit that hugs the body.</li><li>For a roomier fit with room to layer underneath, consider sizing up. </li><li>Designed to be worn over light layers.</li><li>Female model is 5'11"", has 23.5"" waist, has 35"" hips , 31.5"" bust and wears size M. Male model is 6'1"", has 27"" waist, has 35"" hips , 34"" bust and wears size L.</li></ul>",https://images.canadagoose.com/image/upload/v1731658928/product-image/1275UCD_9061_o.jpg,699363331700,100-Recycled-Polyester,['100-Polyester-Plain-Weave'],"80% Down, 20% Feathers",regular,New techniques. This modern take on our heritage pieces introduces a sharp and distinct diamond quilt pattern. ​,Avalon Vest,male,False,Hip,High Hip Length,False,"Female model is 5'11"", has 23.5"" waist, has 35"" hips , 31.5"" bust and wears size M. Male model is 6'1"", has 27"" waist, has 35"" hips, 34"" chest and wears size L.",True,"[{""locale"":""de-AT"",""URL"":""/at/de/pr/avalon-weste-1275UCD.html""},{""locale"":""en-AT"",""URL"":""/at/en/pr/avalon-vest-1275UCD.html""},{""locale"":""en-BE"",""URL"":""/be/en/pr/avalon-vest-1275UCD.html""},{""locale"":""fr-BE"",""URL"":""/be/fr/pr/gilet-avalon-1275UCD.html""},{""locale"":""en-CA"",""URL"":""/ca/en/pr/avalon-vest-1275UCD.html""},{""locale"":""fr-CA"",""URL"":""/ca/fr/pr/veste-avalon-1275UCD.html""},{""locale"":""zh-CA"",""URL"":""/ca/zh/pr/avalon-%E9%A9%AC%E7%94%B2-1275UCD.html""},{""locale"":""zh-CN"",""URL"":""/cn/zh/pr/avalon-%E9%A9%AC%E7%94%B2-1275UCD.html""},{""locale"":""en-CN"",""URL"":""/cn/en/pr/avalon-vest-1275UCD.html""},{""locale"":""de-DE"",""URL"":""/de/de/pr/avalon-weste-1275UCD.html""},{""locale"":""en-DE"",""URL"":""/de/en/pr/avalon-vest-1275UCD.html""},{""locale"":""fr-FR"",""URL"":""/fr/fr/pr/gilet-avalon-1275UCD.html""},{""locale"":""en-FR"",""URL"":""/fr/en/pr/avalon-vest-1275UCD.html""},{""locale"":""en-IE"",""URL"":""/ie/en/pr/avalon-vest-1275UCD.html""},{""locale"":""it-IT"",""URL"":""/it/it/pr/giubbino-senza-maniche-avalon-1275UCD.html""},{""locale"":""en-IT"",""URL"":""/it/en/pr/avalon-vest-1275UCD.html""},{""locale"":""en-LU"",""URL"":""/lu/en/pr/avalon-vest-1275UCD.html""},{""locale"":""en-CZ"",""URL"":""/cz/en_CZ/pr/avalon-vest-1275UCD.html""},{""locale"":""en-TR"",""URL"":""/yd/en_YD/pr/avalon-vest-1275UCD.html""},{""locale"":""en-PL"",""URL"":""/pl/en_PL/pr/avalon-vest-1275UCD.html""},{""locale"":""en-PK"",""URL"":""/pk/en_PK/pr/avalon-vest-1275UCD.html""},{""locale"":""en-PT"",""URL"":""/pt/en_PT/pr/avalon-vest-1275UCD.html""},{""locale"":""en-GR"",""URL"":""/gr/en_GR/pr/avalon-vest-1275UCD.html""},{""locale"":""en-KZ"",""URL"":""/kz/en_KZ/pr/avalon-vest-1275UCD.html""},{""locale"":""en-CY"",""URL"":""/cy/en_CY/pr/avalon-vest-1275UCD.html""},{""locale"":""en-TH"",""URL"":""/th/en_TH/pr/avalon-vest-1275UCD.html""},{""locale"":""de-CH"",""URL"":""/ch-de/de_CH/pr/avalon-weste-1275UCD.html""},{""locale"":""en-EG"",""URL"":""/eg/en_EG/pr/avalon-vest-1275UCD.html""},{""locale"":""en-MN"",""URL"":""/mn/en_MN/pr/avalon-vest-1275UCD.html""},{""locale"":""en-EE"",""URL"":""/ee/en_EE/pr/avalon-vest-1275UCD.html""},{""locale"":""en-AE"",""URL"":""/ae/en_AE/pr/avalon-vest-1275UCD.html""},{""locale"":""en-IL"",""URL"":""/il/en_IL/pr/avalon-vest-1275UCD.html""},{""locale"":""en-HR"",""URL"":""/hr/en_HR/pr/avalon-vest-1275UCD.html""},{""locale"":""en-LV"",""URL"":""/lv/en_LV/pr/avalon-vest-1275UCD.html""},{""locale"":""en-LT"",""URL"":""/lt/en_LT/pr/avalon-vest-1275UCD.html""},{""locale"":""en-DK"",""URL"":""/yc/en_YC/pr/avalon-vest-1275UCD.html""},{""locale"":""en-HU"",""URL"":""/hu/en_HU/pr/avalon-vest-1275UCD.html""},{""locale"":""en-UA"",""URL"":""/yb/en_YB/pr/avalon-vest-1275UCD.html""},{""locale"":""es-ES"",""URL"":""/es-es/es_ES/pr/chaleco-avalon-1275UCD.html""},{""locale"":""en-MC"",""URL"":""/mc/en_MC/pr/avalon-vest-1275UCD.html""},{""locale"":""fr-LU"",""URL"":""/lu-fr/fr/pr/gilet-avalon-1275UCD.html""},{""locale"":""en-MA"",""URL"":""/ma/en_MA/pr/avalon-vest-1275UCD.html""},{""locale"":""en-VN"",""URL"":""/vn/en_VN/pr/avalon-vest-1275UCD.html""},{""locale"":""en-RO"",""URL"":""/yf/en_YF/pr/avalon-vest-1275UCD.html""},{""locale"":""en-NP"",""URL"":""/np/en_NP/pr/avalon-vest-1275UCD.html""},{""locale"":""en-NO"",""URL"":""/no/en_NO/pr/avalon-vest-1275UCD.html""},{""locale"":""en-RS"",""URL"":""/rs/en_RS/pr/avalon-vest-1275UCD.html""},{""locale"":""en-BG"",""URL"":""/bg/en_BG/pr/avalon-vest-1275UCD.html""},{""locale"":""en-FI"",""URL"":""/fi/en_FI/pr/avalon-vest-1275UCD.html""},{""locale"":""en-IS"",""URL"":""/is/en_IS/pr/avalon-vest-1275UCD.html""},{""locale"":""en-MT"",""URL"":""/mt/en_MT/pr/avalon-vest-1275UCD.html""},{""locale"":""en-ZA"",""URL"":""/za/en_ZA/pr/avalon-vest-1275UCD.html""},{""locale"":""en-ES"",""URL"":""/es/en_ES/pr/avalon-vest-1275UCD.html""},{""locale"":""fr-CH"",""URL"":""/ch-fr/fr_CH/pr/gilet-avalon-1275UCD.html""},{""locale"":""en-SK"",""URL"":""/sk/en_SK/pr/avalon-vest-1275UCD.html""},{""locale"":""en-GL"",""URL"":""/gl/en_GL/pr/avalon-vest-1275UCD.html""},{""locale"":""en-CH"",""URL"":""/ch/en_CH/pr/avalon-vest-1275UCD.html""},{""locale"":""en-SA"",""URL"":""/sa/en_SA/pr/avalon-vest-1275UCD.html""},{""locale"":""en-NZ"",""URL"":""/yg/en_YG/pr/avalon-vest-1275UCD.html""},{""locale"":""en-BT"",""URL"":""/bt/en_BT/pr/avalon-vest-1275UCD.html""},{""locale"":""en-BR"",""URL"":""/br/en_BR/pr/avalon-vest-1275UCD.html""},{""locale"":""en-SI"",""URL"":""/si/en_SI/pr/avalon-vest-1275UCD.html""},{""locale"":""en-NL"",""URL"":""/nl/en/pr/avalon-vest-1275UCD.html""},{""locale"":""en-SE"",""URL"":""/se/en/pr/avalon-vest-1275UCD.html""},{""locale"":""en-GB"",""URL"":""/uk/en/pr/avalon-vest-1275UCD.html""},{""locale"":""en-US"",""URL"":""/us/en/pr/avalon-vest-1275UCD.html""}]",Made in Canada,['vests'],STANDARD,M,sizeUp,1275UCD9061-M,1275UCD,1,True,"[{'name': 'Colour', 'id': 'Color', 'swatchable': True, 'values': [{'id': '9061', 'description': 'Black', 'value': '9061', 'displayValue': 'Black', 'selected': True, 'selectable': True, 'orderable': True, 'images': {'swatch': []}, 'isNewColor': False, 'isOnlineExclusive': False, 'cloudinarySwatchImage': {'public_id': 'product-swatch/9061', 'filename': '9061', 'format': 'svg', 'folder': 'product-swatch', 'version': 1731462146, 'resource_type': 'image', 'type': 'upload'}, 'sfccSwatchImage': 'https://www.canadagoose.com/on/demandware.static/-/Library-Sites-CG-Flagship/en_CA/v1734615463999/images/swatch/9061.svg'}]}, {'name': 'Size', 'id': 'Size', 'swatchable': False, 'values': [{'id': 'XS', 'description': 'XS', 'value': 'XS', 'displayValue': 'XS', 'selected': False, 'selectable': True, 'orderable': True, 'isVariantOnline': True}, {'id': 'S', 'description': 'S', 'value': 'S', 'displayValue': 'S', 'selected': False, 'selectable': False, 'orderable': False, 'isVariantOnline': True}, {'id': 'M', 'description': 'M', 'value': 'M', 'displayValue': 'M', 'selected': False, 'selectable': True, 'orderable': True, 'isVariantOnline': True}, {'id': 'L', 'description': 'L', 'value': 'L', 'displayValue': 'L', 'selected': False, 'selectable': True, 'orderable': True, 'isVariantOnline': True}, {'id': 'XL', 'description': 'XL', 'value': 'XL', 'displayValue': 'XL', 'selected': False, 'selectable': True, 'orderable': True, 'isVariantOnline': True}]}]",shop-snow-goose,/ca/en/pr/avalon-vest-1275UCD.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
